customerID,MonthlyCharges,tenure,Contract,InternetService,PaymentMethod,numTechTickets,numAdminTickets,Churn,ChurnProbability,RiskTier,TopRiskDriver1,NextBestAction
6851-WEFYX,100.8,35,Month-to-month,Fiber optic,Electronic check,0,3,No,0.3400146851186596,Low,N/A,N/A
2985-JUUBZ,74.55,40,Month-to-month,DSL,Electronic check,0,0,No,0.08687078343245083,Low,N/A,N/A
0895-LMRSF,64.9,23,One year,DSL,Bank transfer (automatic),0,0,No,0.113508177005335,Low,N/A,N/A
8266-VBFQL,90.4,4,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8376401143307507,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
8181-YHCMF,60.3,68,Two year,DSL,Credit card (automatic),1,0,No,0.004697921311147136,Low,N/A,N/A
2240-HSJQD,81.85,38,Month-to-month,Fiber optic,Mailed check,0,0,No,0.22459256830312474,Low,N/A,N/A
1248-DYXUB,24.8,52,Two year,No,Mailed check,0,0,No,0.003219418450693404,Low,N/A,N/A
4115-BNPJY,75.55,29,Two year,DSL,Mailed check,0,4,No,0.01157477701564292,Low,N/A,N/A
3167-SNQPL,101.15,38,Month-to-month,Fiber optic,Electronic check,2,0,No,0.8281796108297171,Critical,Numtechtickets,Contract Upgrade Incentive
4091-TVOCN,78.75,48,One year,DSL,Credit card (automatic),0,0,No,0.012308174342042046,Low,N/A,N/A
1098-TDVUQ,19.25,1,Month-to-month,No,Bank transfer (automatic),0,0,No,0.4769583519276771,High,Tenure,Contract Upgrade Incentive
7277-OZCGZ,89.05,22,Month-to-month,Fiber optic,Electronic check,0,0,No,0.5922553268109358,High,Internetservice Fiber Optic,Contract Upgrade Incentive
1557-EMYVT,115.05,43,Two year,Fiber optic,Credit card (automatic),0,0,No,0.009366341645406269,Low,N/A,N/A
2799-ARNLO,69.35,5,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9111897751888569,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
5027-YOCXN,110.05,51,One year,Fiber optic,Credit card (automatic),0,0,No,0.013452773117819769,Low,N/A,N/A
3973-SKMLN,19.9,71,Two year,No,Credit card (automatic),0,0,No,0.0016956828640633116,Low,N/A,N/A
6745-JEFZB,91.5,35,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.2131112823037401,Low,N/A,N/A
9880-TDQAC,60.0,72,Two year,DSL,Electronic check,0,0,No,0.0015018470014426658,Low,N/A,N/A
8705-WZCYL,44.8,1,Month-to-month,DSL,Electronic check,0,0,No,0.7557848192520509,Critical,Tenure,Contract Upgrade Incentive
7102-JJVTX,48.6,9,One year,DSL,Mailed check,0,1,No,0.26335452904580103,Low,N/A,N/A
8626-PTQGE,60.05,69,Two year,DSL,Bank transfer (automatic),0,0,No,0.0014050161358121153,Low,N/A,N/A
4983-CLMLV,102.7,52,Month-to-month,Fiber optic,Credit card (automatic),0,4,No,0.05661034012219399,Low,N/A,N/A
5701-YVSVF,82.9,11,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8141817969329028,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
5697-GOMBF,35.9,28,Month-to-month,DSL,Electronic check,0,0,No,0.4313376292738728,High,Totalcharges,Contract Upgrade Incentive
2739-CACDQ,82.65,17,Month-to-month,Fiber optic,Credit card (automatic),0,3,No,0.697666579789028,High,Internetservice Fiber Optic,Contract Upgrade Incentive
9385-EHGDO,19.85,35,Two year,No,Mailed check,0,0,No,0.01011483639404708,Low,N/A,N/A
9498-FIMXL,19.2,8,One year,No,Mailed check,0,0,No,0.16738881654273766,Low,N/A,N/A
2379-GYFLQ,94.9,46,One year,Fiber optic,Credit card (automatic),0,0,No,0.04626422154978285,Low,N/A,N/A
2088-IEBAU,88.15,68,Two year,DSL,Electronic check,0,0,No,0.000836601286373427,Low,N/A,N/A
7982-VCELR,94.8,36,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.23998743812539267,Low,N/A,N/A
6035-BXTTY,54.65,32,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.2060165009017739,Low,N/A,N/A
6885-PKOAM,85.75,71,Two year,DSL,Credit card (automatic),0,0,No,0.00045257996172038333,Low,N/A,N/A
7520-HQWJU,67.45,66,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.013679907370019607,Low,N/A,N/A
9639-BUJXT,20.5,63,One year,No,Mailed check,0,0,No,0.008272345954875315,Low,N/A,N/A
5924-SNGKP,20.25,41,One year,No,Credit card (automatic),0,4,No,0.027683640193870564,Low,N/A,N/A
0021-IKXGC,72.1,1,Month-to-month,Fiber optic,Electronic check,0,0,No,0.932968546889323,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
8966-SNIZF,19.45,70,Two year,No,Bank transfer (automatic),1,0,No,0.007477563869074413,Low,N/A,N/A
6243-OZGFH,44.95,23,Month-to-month,DSL,Electronic check,0,0,No,0.4589777126055226,High,Tenure,Contract Upgrade Incentive
4654-DLAMQ,97.0,64,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.013681256951818163,Low,N/A,N/A
0513-RBGPE,62.8,37,Two year,DSL,Credit card (automatic),0,5,No,0.009114405450922392,Low,N/A,N/A
5160-UXJED,44.6,17,One year,DSL,Mailed check,0,2,No,0.18419853014325135,Low,N/A,N/A
4115-NZRKS,89.15,7,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8753481324784512,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
3351-NGXYI,54.1,16,Month-to-month,DSL,Electronic check,0,0,No,0.5756457383028738,High,Tenure,Contract Upgrade Incentive
8984-EYLLL,105.25,64,Two year,Fiber optic,Electronic check,0,0,No,0.002669661322584628,Low,N/A,N/A
9833-TGFHX,97.1,42,One year,Fiber optic,Electronic check,0,0,No,0.07459490149478336,Low,N/A,N/A
9294-TDIPC,20.2,5,Month-to-month,No,Mailed check,0,0,No,0.3356169495107851,Low,N/A,N/A
5229-DTFYB,98.8,41,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.01835379222517902,Low,N/A,N/A
0104-PPXDV,50.3,58,One year,DSL,Credit card (automatic),0,0,No,0.015672709454705218,Low,N/A,N/A
5176-LMJXE,20.55,47,Two year,No,Mailed check,0,4,No,0.006443222236458099,Low,N/A,N/A
3583-KRKMD,75.9,18,Month-to-month,Fiber optic,Bank transfer (automatic),0,2,No,0.6133215812012088,High,Internetservice Fiber Optic,Contract Upgrade Incentive
9069-LGEUL,59.95,23,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.26786983852232243,Low,N/A,N/A
7302-ZHMHP,19.15,1,Month-to-month,No,Mailed check,0,0,No,0.44853399528590326,High,Tenure,Contract Upgrade Incentive
9571-EDEBV,98.65,71,One year,Fiber optic,Credit card (automatic),0,0,No,0.005561452700376735,Low,N/A,N/A
3520-FJGCV,112.6,72,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0006069424292563703,Low,N/A,N/A
6563-VRERX,20.6,33,One year,No,Mailed check,0,0,No,0.03484610668843816,Low,N/A,N/A
6122-EFVKN,35.75,24,Two year,DSL,Mailed check,0,1,No,0.03856425276873409,Low,N/A,N/A
2805-EDJPQ,99.75,56,One year,Fiber optic,Credit card (automatic),0,0,No,0.013621074564856148,Low,N/A,N/A
6862-CQUMB,96.1,37,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.20748719701697976,Low,N/A,N/A
7156-MXBJE,85.1,43,One year,DSL,Credit card (automatic),0,0,No,0.015154791219055493,Low,N/A,N/A
6158-HDPXZ,25.35,1,Month-to-month,DSL,Mailed check,0,0,No,0.715736011320352,Critical,Tenure,Contract Upgrade Incentive
2863-IMQDR,89.65,61,Two year,DSL,Electronic check,0,0,No,0.00151854184365148,Low,N/A,N/A
5686-CMAWK,86.75,17,One year,Fiber optic,Electronic check,0,0,No,0.42584580476197426,High,Internetservice Fiber Optic,VIP Loyalty Check-in
5651-CRHKQ,86.2,41,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.08211086523307297,Low,N/A,N/A
8204-YJCLA,64.8,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.0009547855395140472,Low,N/A,N/A
6583-SZVGP,108.1,48,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.009005787738587146,Low,N/A,N/A
1708-PBBOA,54.75,42,One year,DSL,Electronic check,0,2,No,0.05340580856178984,Low,N/A,N/A
8782-LKFPK,90.4,44,Month-to-month,Fiber optic,Mailed check,0,0,No,0.14230218885635165,Low,N/A,N/A
5522-JBWMO,44.0,1,Month-to-month,DSL,Electronic check,0,0,No,0.729016948302943,Critical,Tenure,Contract Upgrade Incentive
3597-MVHJT,95.6,27,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.41484294523205795,High,Internetservice Fiber Optic,Contract Upgrade Incentive
9774-NRNAU,84.8,27,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.14008852781745026,Low,N/A,N/A
0224-RLWWD,44.3,2,Month-to-month,DSL,Electronic check,0,0,No,0.7991634509680262,Critical,Tenure,Contract Upgrade Incentive
9967-ATRFS,19.9,19,Month-to-month,No,Mailed check,0,0,No,0.2296096133885208,Low,N/A,N/A
3951-NJCVI,95.05,42,Month-to-month,Fiber optic,Electronic check,0,0,No,0.2689182037474352,Low,N/A,N/A
2977-CEBSX,90.05,66,Two year,DSL,Credit card (automatic),0,0,No,0.0006290649738554614,Low,N/A,N/A
0177-PXBAT,109.9,33,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.20961653546075762,Low,N/A,N/A
2519-ERQOJ,54.6,33,Month-to-month,DSL,Electronic check,0,0,No,0.24452895667700003,Low,N/A,N/A
5876-QMYLD,20.05,23,One year,No,Mailed check,0,4,No,0.06657873792967821,Low,N/A,N/A
2277-AXSDC,19.75,32,One year,No,Bank transfer (automatic),0,0,No,0.05623483075129183,Low,N/A,N/A
9442-JTWDL,20.05,11,One year,No,Credit card (automatic),0,0,No,0.15015489434051424,Low,N/A,N/A
3067-SVMTC,55.9,68,One year,DSL,Bank transfer (automatic),0,0,No,0.006273439670608013,Low,N/A,N/A
5495-GPSRW,19.7,20,Two year,No,Mailed check,0,3,No,0.025843323780734565,Low,N/A,N/A
7606-BPHHN,19.8,72,Two year,No,Credit card (automatic),0,0,No,0.0015581603522714135,Low,N/A,N/A
4742-DRORA,95.4,60,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.013152350134228543,Low,N/A,N/A
0111-KLBQG,93.95,32,Month-to-month,Fiber optic,Mailed check,0,0,No,0.29748968494640154,Low,N/A,N/A
4163-NCJAK,24.45,46,One year,No,Bank transfer (automatic),0,0,No,0.02254116637659802,Low,N/A,N/A
5233-AOZUF,74.95,29,Month-to-month,Fiber optic,Electronic check,0,0,No,0.5685824318990801,High,Internetservice Fiber Optic,Contract Upgrade Incentive
5973-EJGDP,87.35,51,Month-to-month,Fiber optic,Electronic check,0,0,No,0.12321496934571188,Low,N/A,N/A
1996-DBMUS,70.65,48,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.23253752518415285,Low,N/A,N/A
7916-VCCPB,73.25,16,Month-to-month,Fiber optic,Bank transfer (automatic),0,5,No,0.6768993417739918,High,Internetservice Fiber Optic,Contract Upgrade Incentive
4686-GEFRM,98.7,70,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.001506528208799636,Low,N/A,N/A
5249-QYHEX,24.8,40,Two year,No,Mailed check,0,0,No,0.006779097987997528,Low,N/A,N/A
2233-FAGXV,24.3,5,Month-to-month,No,Mailed check,0,0,No,0.3281945633453332,Low,N/A,N/A
5605-IYGFG,69.85,7,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.8396947328206044,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
7663-ZTEGJ,100.55,29,One year,Fiber optic,Credit card (automatic),0,5,No,0.10893455063370423,Low,N/A,N/A
3935-TBRZZ,25.7,44,One year,No,Mailed check,0,2,No,0.01688473768242719,Low,N/A,N/A
8111-BKVDS,40.7,10,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.5869150491012901,High,Tenure,Contract Upgrade Incentive
2055-SIFSS,51.65,55,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.06787035748172116,Low,N/A,N/A
2806-MLNTI,105.1,52,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.027953985712855407,Low,N/A,N/A
8734-DKSTZ,85.95,10,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7908008652203565,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
4360-PNRQB,75.6,18,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.6591451194682618,High,Internetservice Fiber Optic,Contract Upgrade Incentive
6152-ONASV,58.25,68,One year,DSL,Bank transfer (automatic),0,0,No,0.005836033882266479,Low,N/A,N/A
7781-HVGMK,65.2,72,Two year,DSL,Credit card (automatic),0,0,No,0.0007793117741931127,Low,N/A,N/A
2181-UAESM,53.45,2,Month-to-month,DSL,Electronic check,0,0,No,0.7193924904611989,Critical,Tenure,Contract Upgrade Incentive
6048-NJXHX,19.75,41,Two year,No,Electronic check,0,0,No,0.01212161824535136,Low,N/A,N/A
2320-SLKMB,44.45,26,Month-to-month,DSL,Credit card (automatic),0,0,No,0.271995019409179,Low,N/A,N/A
4980-URKXC,20.85,36,One year,No,Bank transfer (automatic),0,0,No,0.038627306453771194,Low,N/A,N/A
4376-KFVRS,114.05,72,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0005324993054451741,Low,N/A,N/A
5886-VLQVU,89.85,35,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.2318936482225912,Low,N/A,N/A
3577-AMVUX,55.05,1,Month-to-month,DSL,Mailed check,0,0,No,0.578748685292287,High,Tenure,Contract Upgrade Incentive
0771-WLCLA,112.95,16,Month-to-month,Fiber optic,Electronic check,0,0,No,0.5353107494216975,High,Internetservice Fiber Optic,Contract Upgrade Incentive
5628-RKIFK,101.55,49,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.10372518093039991,Low,N/A,N/A
0206-TBWLC,114.65,54,One year,Fiber optic,Mailed check,0,0,No,0.011780313435414979,Low,N/A,N/A
2937-FTHUR,64.8,18,Month-to-month,DSL,Electronic check,1,0,No,0.7167990247450888,Critical,Numtechtickets,Contract Upgrade Incentive
1910-FMXJM,80.4,36,Month-to-month,Fiber optic,Electronic check,0,0,No,0.40217682412664013,High,Internetservice Fiber Optic,Contract Upgrade Incentive
0732-OCQOC,25.05,52,Two year,No,Bank transfer (automatic),0,0,No,0.0039046106578864864,Low,N/A,N/A
5168-MSWXT,94.75,8,Month-to-month,Fiber optic,Electronic check,0,2,No,0.7770042669234298,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
1090-ESELR,105.5,72,Two year,Fiber optic,Bank transfer (automatic),0,2,No,0.0008397236465502342,Low,N/A,N/A
8592-PLTMQ,24.7,64,One year,No,Mailed check,0,5,No,0.007396037849603622,Low,N/A,N/A
5760-WRAHC,69.75,22,Month-to-month,DSL,Mailed check,0,1,No,0.2528458398550255,Low,N/A,N/A
8847-GEOOQ,60.2,60,Month-to-month,DSL,Bank transfer (automatic),0,3,No,0.02341499592769624,Low,N/A,N/A
4785-FCIFB,24.4,61,Two year,No,Mailed check,0,0,No,0.0025071154035846387,Low,N/A,N/A
8313-NDOIA,104.15,24,Month-to-month,Fiber optic,Electronic check,0,0,No,0.5193300301088065,High,Internetservice Fiber Optic,Contract Upgrade Incentive
5149-CUZUJ,92.9,28,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.127135994731863,Low,N/A,N/A
0942-KOWSM,80.8,30,Two year,DSL,Bank transfer (automatic),0,0,No,0.011447537341337823,Low,N/A,N/A
4237-CLSMM,20.0,2,Month-to-month,No,Mailed check,0,0,No,0.3952085323847499,Low,N/A,N/A
1452-VOQCH,75.1,1,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9075600889490062,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
4719-UMSIY,19.65,6,Month-to-month,No,Mailed check,0,0,No,0.32517750372633597,Low,N/A,N/A
6614-VBEGU,69.45,24,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.23977579360595908,Low,N/A,N/A
1480-BKXGA,116.05,72,Two year,Fiber optic,Bank transfer (automatic),6,0,No,0.6892581706847581,High,Numtechtickets,Proactive Tech Support Outreach
2996-XAUVF,40.05,70,Two year,DSL,Mailed check,0,0,No,0.0024358955965702385,Low,N/A,N/A
9076-AXYIK,102.1,64,Two year,Fiber optic,Electronic check,0,0,No,0.0037784773138011462,Low,N/A,N/A
5968-XQIVE,89.7,72,One year,Fiber optic,Electronic check,0,2,No,0.008771085674388715,Low,N/A,N/A
8896-RAZCR,19.9,44,Two year,No,Mailed check,0,0,No,0.006636324480566356,Low,N/A,N/A
4933-IKULF,20.65,17,One year,No,Mailed check,0,0,No,0.12951992979884952,Low,N/A,N/A
1304-BCCFO,70.05,9,Month-to-month,DSL,Mailed check,0,0,No,0.4265913807505604,High,Tenure,Contract Upgrade Incentive
4104-PVRPS,53.6,24,Month-to-month,DSL,Mailed check,0,0,No,0.2214122910385041,Low,N/A,N/A
3780-DDGSE,76.05,35,Month-to-month,DSL,Electronic check,0,0,No,0.11628790216146691,Low,N/A,N/A
4431-EDMIQ,75.7,7,Month-to-month,DSL,Electronic check,0,2,No,0.4859465554847342,High,Tenure,Contract Upgrade Incentive
0486-LGCCH,19.65,11,Two year,No,Mailed check,0,0,No,0.034412779702203876,Low,N/A,N/A
4612-SSVHJ,81.45,20,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7421378647210489,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
5168-MQQCA,108.5,72,One year,Fiber optic,Bank transfer (automatic),0,3,No,0.003169588675534793,Low,N/A,N/A
7971-HLVXI,84.5,72,Two year,Fiber optic,Credit card (automatic),0,0,No,0.002067782713688528,Low,N/A,N/A
9094-AZPHK,100.15,15,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7157541296793837,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
3649-JPUGY,88.6,72,Two year,DSL,Bank transfer (automatic),2,0,No,0.005960299374858946,Low,N/A,N/A
4472-LVYGI,52.55,0,Two year,DSL,Bank transfer (automatic),0,0,No,0.13684511630343638,Low,N/A,N/A
3552-CTCYF,104.8,63,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.002239460837097189,Low,N/A,N/A
6778-YSNIH,59.0,2,Month-to-month,DSL,Electronic check,0,0,No,0.7239506086051654,Critical,Tenure,Contract Upgrade Incentive
5756-OZRIO,64.05,61,One year,DSL,Bank transfer (automatic),0,0,No,0.010680365619694758,Low,N/A,N/A
6579-JPICP,20.4,1,Month-to-month,No,Mailed check,0,0,No,0.4210878698893815,High,Tenure,Contract Upgrade Incentive
4134-BSXLX,60.9,28,Month-to-month,DSL,Mailed check,0,0,No,0.15397254797431884,Low,N/A,N/A
0505-SPOOW,19.8,70,Two year,No,Bank transfer (automatic),0,0,No,0.0019408842798397808,Low,N/A,N/A
4374-YMUSQ,116.25,34,One year,Fiber optic,Credit card (automatic),0,0,No,0.059909368015606625,Low,N/A,N/A
4513-CXYIX,80.7,71,Two year,Fiber optic,Credit card (automatic),0,2,No,0.00418522446540074,Low,N/A,N/A
3957-HHLMR,65.2,70,One year,DSL,Bank transfer (automatic),0,0,No,0.004222653213559247,Low,N/A,N/A
7803-XOCCZ,84.05,52,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.0840106494488132,Low,N/A,N/A
5736-YEJAX,79.45,69,Two year,DSL,Credit card (automatic),0,5,No,0.000569247520475841,Low,N/A,N/A
8981-FJGLA,78.0,11,Month-to-month,Fiber optic,Mailed check,0,1,No,0.7069783375933191,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
1135-LMECX,19.85,1,Month-to-month,No,Mailed check,0,0,No,0.44617774558509216,High,Tenure,Contract Upgrade Incentive
4332-MUOEZ,94.3,20,One year,Fiber optic,Credit card (automatic),0,0,No,0.2512300962867831,Low,N/A,N/A
8535-SFUTN,106.45,61,Month-to-month,Fiber optic,Electronic check,0,0,No,0.04306643966815496,Low,N/A,N/A
8677-HDZEE,105.45,56,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.03992308050460814,Low,N/A,N/A
2475-MROZF,95.0,30,Month-to-month,Fiber optic,Credit card (automatic),0,4,No,0.28394616437499426,Low,N/A,N/A
3482-ABPKK,54.3,28,One year,DSL,Mailed check,0,0,No,0.08368035802983885,Low,N/A,N/A
6705-LXORM,70.05,5,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9114683994151614,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
7531-GQHME,20.05,12,Month-to-month,No,Credit card (automatic),0,0,No,0.2935953060065219,Low,N/A,N/A
5174-ITUMV,105.4,67,One year,Fiber optic,Electronic check,0,0,No,0.007981764522720503,Low,N/A,N/A
4109-CYRBD,51.6,29,Month-to-month,DSL,Electronic check,0,2,No,0.3473376952313527,Low,N/A,N/A
0913-XWSCN,85.5,55,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.07078522648195099,Low,N/A,N/A
0750-EBAIU,91.25,52,One year,Fiber optic,Electronic check,0,0,No,0.0494329430696688,Low,N/A,N/A
8606-CIQUL,115.75,72,Two year,Fiber optic,Credit card (automatic),0,0,No,0.000659120819766224,Low,N/A,N/A
3571-DPYUH,94.7,58,One year,Fiber optic,Credit card (automatic),0,0,No,0.012747544492792173,Low,N/A,N/A
7601-GNDYK,19.6,35,Two year,No,Mailed check,0,2,No,0.009397892608617687,Low,N/A,N/A
0356-OBMAC,99.9,56,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.00615021856339361,Low,N/A,N/A
8067-NIOYM,21.1,24,Two year,No,Credit card (automatic),0,0,No,0.019312842268491066,Low,N/A,N/A
1403-GYAFU,20.05,70,Two year,No,Credit card (automatic),6,0,No,0.797675620366949,Critical,Numtechtickets,Proactive Tech Support Outreach
4234-XTNEA,79.95,2,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8945780469036957,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
1297-VQDRP,107.15,68,One year,Fiber optic,Credit card (automatic),0,0,No,0.0043735871076357215,Low,N/A,N/A
5348-CAGXB,89.55,12,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7764149963635429,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0621-HJWXJ,81.55,63,Month-to-month,Fiber optic,Bank transfer (automatic),0,1,No,0.05891843737794085,Low,N/A,N/A
5844-QVTAT,58.45,33,One year,DSL,Mailed check,0,0,No,0.055508936329387026,Low,N/A,N/A
8905-IAZPF,95.65,69,One year,Fiber optic,Credit card (automatic),0,0,No,0.00752108825629675,Low,N/A,N/A
5394-MEITZ,80.6,60,Two year,DSL,Bank transfer (automatic),0,0,No,0.0011519247073892066,Low,N/A,N/A
6859-QNXIQ,113.1,72,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0006777021241607857,Low,N/A,N/A
2782-LFZVW,58.95,11,Month-to-month,DSL,Mailed check,0,0,No,0.4736015538230239,High,Tenure,Contract Upgrade Incentive
2866-IKBTM,19.55,1,Month-to-month,No,Mailed check,0,0,No,0.44718727706188965,High,Tenure,Contract Upgrade Incentive
7129-AZJDE,78.95,34,One year,Fiber optic,Bank transfer (automatic),0,5,No,0.1426441671510149,Low,N/A,N/A
2560-PPCHE,105.05,65,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.007440934830671329,Low,N/A,N/A
4676-MQUEA,101.9,50,One year,Fiber optic,Bank transfer (automatic),4,0,No,0.870264870530697,Critical,Numtechtickets,Proactive Tech Support Outreach
8138-EALND,19.75,15,Month-to-month,No,Mailed check,1,0,No,0.5571336806345113,High,Tenure,Contract Upgrade Incentive
3580-HYCSP,110.3,72,Two year,Fiber optic,Bank transfer (automatic),0,2,No,0.0008579081483490395,Low,N/A,N/A
1352-HNSAW,115.6,72,Two year,Fiber optic,Bank transfer (automatic),4,0,No,0.1146016910534005,Low,N/A,N/A
2075-PUEPR,19.35,55,Two year,No,Bank transfer (automatic),0,0,No,0.003439229563923014,Low,N/A,N/A
1982-FEBTD,25.6,23,Two year,No,Credit card (automatic),0,0,No,0.01896026715241622,Low,N/A,N/A
5791-KAJFD,68.75,56,One year,DSL,Bank transfer (automatic),0,0,No,0.01009657207833413,Low,N/A,N/A
2654-VBVPB,19.9,1,Month-to-month,No,Bank transfer (automatic),0,0,No,0.4747510379098021,High,Tenure,Contract Upgrade Incentive
